42.82	0.013	2.89	0.26
42.17	0.145	2.89	2.90
34.82	0.480	5.34	9.60
36.65	0.021	3.59	0.42
38.08	0.041	2.31	0.82
40.15	0.009	6.99	0.18
37.10	0.265	9.38	5.30
39.19	0.008	11.89	0.16
40.90	0.027	12.22	0.54
42.79	0.018	8.21	0.36
45.04	0.000	12.86	0.00
47.29	0.000	13.77	0.00
49.30	0.012	12.95	0.24
51.53	0.001	9.89	0.02
53.78	0.000	8.28	0.00
52.81	0.161	7.63	3.22
55.06	0.000	9.07	0.00
54.17	0.157	10.49	3.14
56.40	0.001	11.61	0.02
53.33	0.266	9.37	5.32
54.68	0.045	11.61	0.90
56.69	0.012	11.23	0.24
58.42	0.026	10.56	0.52
57.65	0.151	10.50	3.02
52.06	0.392	8.50	7.84
52.45	0.093	10.58	1.86
54.68	0.001	9.97	0.02
55.67	0.063	11.03	1.26
57.92	0.000	10.11	0.00
60.17	0.000	13.09	0.00
55.90	0.326	13.42	6.52
57.73	0.037	13.41	0.74
51.52	0.439	11.16	8.78
54.07	0.001	12.46	0.02
56.64	0.000	12.04	0.00
58.69	0.026	12.62	0.52
60.14	0.056	11.54	1.12
59.65	0.153	10.51	3.06
61.02	0.060	10.17	1.20
34.23	11.744	10.31	29.36
35.60	0.060	9.00	1.20
35.57	0.130	6.74	2.60
36.52	0.081	8.28	1.62
38.35	0.037	12.75	0.74
40.92	0.000	15.10	0.00
43.21	0.014	12.44	0.28
43.70	0.104	10.32	2.08
46.17	0.005	9.99	0.10
48.24	0.025	9.51	0.50
50.47	0.017	10.69	0.34
53.00	0.002	11.74	0.04
55.57	0.000	13.04	0.00
58.14	0.000	14.37	0.00
60.53	0.009	13.69	0.18
61.32	0.089	11.46	1.78
63.25	0.032	9.35	0.64
63.80	0.101	8.51	2.02
66.25	0.006	7.56	0.12
68.82	0.000	8.42	0.00
71.39	0.000	9.10	0.00
73.96	0.000	13.88	0.00
75.98	0.030	12.25	0.60
74.28	0.216	10.64	4.32
74.52	0.119	9.85	2.38
76.96	0.009	11.77	0.18
79.14	0.022	12.62	0.44
81.28	0.024	13.03	0.48
83.88	0.001	14.82	0.02
86.44	0.003	15.96	0.06
87.14	0.096	15.16	1.92
87.66	0.105	13.79	2.10
80.46	0.491	11.67	9.82
83.00	0.004	12.31	0.08
84.70	0.046	12.20	0.92
87.30	0.001	12.79	0.02
85.88	0.202	13.86	4.04
82.88	0.281	11.44	5.62
84.00	0.075	10.85	1.50
86.26	0.018	12.43	0.36
88.56	0.016	12.52	0.32
90.76	0.021	14.96	0.42
76.84	0.827	12.03	16.54
64.28	0.759	11.31	15.18
65.26	0.082	10.83	1.64
67.88	0.000	10.56	0.00
69.32	0.059	11.05	1.18
71.94	0.000	16.69	0.00
74.48	0.004	16.60	0.08
74.30	0.140	15.76	2.80
76.92	0.000	14.58	0.00
79.54	0.000	12.84	0.00
82.16	0.000	11.33	0.00
84.61	0.000	11.32	0.00
85.48	0.079	11.81	1.58
87.83	0.005	15.30	0.10
90.28	0.000	15.56	0.00
92.73	0.000	16.56	0.00
95.18	0.000	14.20	0.00
97.63	0.000	14.60	0.00
97.66	0.121	13.74	2.42
99.99	0.006	12.51	0.12
102.44	0.000	13.25	0.00
103.87	0.051	18.11	1.02
104.96	0.068	17.32	1.36
107.41	0.000	15.80	0.00
109.68	0.009	14.33	0.18
108.65	0.174	11.68	3.48
111.04	0.003	11.06	0.06
112.29	0.060	9.88	1.20
114.54	0.010	13.48	0.20
107.49	0.475	11.37	9.50
109.64	0.015	10.38	0.30
111.93	0.008	12.67	0.16
114.36	0.001	11.93	0.02
116.41	0.020	12.19	0.40
118.80	0.003	16.50	0.06
121.25	0.000	15.42	0.00
123.70	0.000	14.44	0.00
126.15	0.000	17.59	0.00
128.60	0.000	16.11	0.00
131.05	0.000	14.73	0.00
133.50	0.000	14.54	0.00
135.95	0.000	10.49	0.00
137.76	0.000	11.46	0.00
139.57	0.000	10.66	0.00
141.20	0.009	12.17	0.18
142.29	0.036	15.93	0.72
144.10	0.000	16.80	0.00
145.91	0.000	10.87	0.00
147.22	0.025	13.91	0.50
149.01	0.001	14.62	0.02
150.82	0.000	10.53	0.00
145.71	0.346	14.31	6.92
145.82	0.085	13.27	1.70
142.91	0.236	9.98	4.72
144.72	0.000	8.58	0.00
140.57	0.298	9.82	5.96
142.20	0.009	13.06	0.18
133.41	0.530	10.94	10.60
126.24	0.449	13.66	8.98
127.77	0.014	13.42	0.28
97.68	12.760	11.04	31.90
96.75	0.137	10.53	2.74
98.52	0.002	11.00	0.04
99.91	0.021	10.60	0.42
101.28	0.022	8.56	0.44
102.67	0.021	10.56	0.42
102.44	0.102	9.26	2.04
57.97	18.512	6.55	46.28
58.40	0.069	9.28	1.38
60.21	0.000	11.94	0.00
61.68	0.017	11.45	0.34
63.27	0.011	10.93	0.22
31.73	12.944	7.55	32.36
0.00	0.590	5.96	33.14
0.00	16.580	7.06	17.40
0.00	0.600	7.61	1.42
0.00	7.000	4.70	7.82
0.00	1.960	6.01	2.78
0.24	0.029	3.51	0.58
0.00	10.840	5.59	11.90
0.00	1.500	7.42	2.32
0.00	0.540	5.64	1.36
0.38	0.022	5.77	0.44
0.00	11.780	3.13	12.98
0.70	0.006	2.92	0.12
1.50	0.001	1.08	0.02
2.32	0.000	3.50	0.00
3.14	0.000	4.36	0.00
3.96	0.000	3.08	0.00
3.66	0.056	3.96	1.12
4.40	0.004	6.97	0.08
0.44	0.239	3.46	4.78
0.00	8.340	4.55	9.60
0.42	0.020	4.39	0.40
0.00	0.420	2.88	1.66
0.00	1.640	4.19	2.46
0.72	0.005	1.33	0.10
1.50	0.002	1.44	0.04
2.30	0.001	3.12	0.02
0.06	0.153	4.41	3.06
0.84	0.002	3.62	0.04
0.00	0.880	4.29	2.54
0.76	0.003	4.80	0.06
0.00	1.760	6.04	3.16
0.22	0.021	7.34	0.42
0.74	0.006	8.86	0.12
1.34	0.002	7.19	0.04
1.98	0.000	5.76	0.00
2.62	0.000	0.23	0.00
3.26	0.000	1.47	0.00
3.54	0.018	4.20	0.36
0.00	2.100	7.75	6.28
0.30	0.017	9.74	0.34
0.44	0.025	9.05	0.50
0.22	0.043	4.81	0.86
0.00	0.460	4.16	1.32
0.64	0.000	5.70	0.00
1.04	0.012	5.36	0.24
1.66	0.001	2.31	0.02
1.98	0.016	3.41	0.32
2.60	0.001	2.50	0.02
0.00	4.440	3.91	7.68
0.00	0.820	3.71	1.46
0.00	4.040	6.99	4.68
0.00	0.980	8.41	1.62
0.00	3.620	4.05	4.26
0.00	2.040	-0.11	2.68
0.00	6.560	1.76	7.20
0.00	0.760	4.11	1.40
0.00	0.320	4.11	0.96
0.00	1.820	1.83	2.46
0.00	25.440	1.96	26.08
0.00	0.120	0.90	0.76
0.22	0.000	-1.53	0.00
0.44	0.000	3.39	0.00
0.00	5.240	6.65	5.90
0.08	0.007	2.72	0.14
0.00	0.220	1.56	0.52
0.00	1.100	0.67	1.32
0.00	0.360	-2.79	0.58
0.00	6.700	-3.26	6.92
0.00	0.500	-4.00	0.72
0.18	0.002	-4.86	0.04
0.40	0.000	-5.23	0.00
0.58	0.002	-5.46	0.04
0.00	6.380	-3.49	7.18
0.00	13.260	-1.67	13.48
0.22	0.000	-3.29	0.00
0.44	0.000	-8.79	0.00
0.00	3.180	-6.89	3.84
0.22	0.000	-5.60	0.00
0.00	2.980	-4.89	3.42
0.00	3.820	-0.84	4.04
0.00	2.280	0.51	2.50
0.14	0.004	-1.13	0.08
0.00	1.600	-4.48	1.96
0.00	0.200	-5.24	0.42
0.00	0.000	-5.08	0.22
0.00	1.840	-5.40	2.06
0.00	5.120	0.12	5.34
0.00	0.900	-0.94	1.12
0.00	9.900	-0.55	10.12
0.00	26.640	2.04	26.86
0.00	1.740	2.53	1.96
0.13	0.000	0.49	0.00
0.00	20.800	-1.20	21.06
0.00	18.230	-0.64	18.36
0.00	12.750	-0.90	12.88
0.00	3.690	-2.10	3.82
0.13	0.000	-8.22	0.00
0.26	0.000	-10.87	0.00
0.00	3.270	-11.17	3.66
0.13	0.000	-12.38	0.00
0.26	0.000	-11.81	0.00
0.39	0.000	-8.69	0.00
0.52	0.000	-6.20	0.00
0.00	1.610	-2.89	2.26
0.13	0.000	1.89	0.00
0.26	0.000	-2.03	0.00
0.39	0.000	-1.63	0.00
0.52	0.000	2.87	0.00
0.41	0.012	4.10	0.24
0.00	1.640	4.43	2.18
0.00	0.230	3.33	0.36
0.00	0.110	4.70	0.24
0.00	2.430	4.46	2.56
0.00	0.110	3.95	0.24
0.00	0.530	4.54	0.66
0.00	3.650	5.60	3.78
0.00	8.510	3.49	8.64
0.00	0.450	3.36	0.58
0.00	7.870	3.89	8.00
0.00	2.030	6.99	2.16
0.00	3.190	8.62	3.32
0.11	0.001	6.10	0.02
0.62	0.004	6.11	0.08
1.21	0.000	3.13	0.00
1.80	0.000	3.19	0.00
1.13	0.063	4.29	1.26
1.28	0.022	5.51	0.44
1.81	0.003	5.20	0.06
2.38	0.001	3.36	0.02
2.05	0.046	2.49	0.92
1.52	0.056	2.51	1.12
1.47	0.032	3.39	0.64
0.82	0.062	3.37	1.24
0.00	4.430	3.66	5.84
0.57	0.001	5.79	0.02
1.16	0.000	2.67	0.00
1.75	0.000	-1.12	0.00
2.34	0.000	0.70	0.00
0.00	4.250	-3.02	7.18
0.00	6.330	-0.25	6.92
0.25	0.017	1.56	0.34
0.84	0.000	0.14	0.00
1.43	0.000	1.28	0.00
2.02	0.000	2.53	0.00
2.61	0.000	2.05	0.00
3.12	0.004	1.91	0.08
0.85	0.143	3.59	2.86
1.32	0.006	4.15	0.12
1.91	0.000	5.67	0.00
0.00	1.740	6.97	4.24
0.78	0.015	3.54	0.30
0.00	5.360	3.77	7.22
0.00	2.200	3.03	3.28
1.00	0.004	4.29	0.08
1.76	0.016	2.53	0.32
2.38	0.023	4.20	0.46
2.82	0.032	2.10	0.64
3.50	0.020	3.42	0.40
1.48	0.155	2.99	3.10
1.74	0.041	4.28	0.82
0.00	15.800	0.92	18.62
0.00	3.520	0.53	4.60
0.80	0.014	1.89	0.28
1.28	0.030	3.82	0.60
1.92	0.022	2.77	0.44
1.10	0.095	1.62	1.90
0.00	3.100	2.43	5.28
0.00	0.240	3.38	1.32
0.00	1.140	1.88	2.22
0.00	1.640	3.26	2.72
0.96	0.006	3.50	0.12
1.72	0.016	4.60	0.32
2.78	0.001	4.36	0.02
3.86	0.000	9.60	0.00
4.94	0.000	10.83	0.00
6.02	0.000	7.67	0.00
7.10	0.000	5.49	0.00
6.96	0.061	6.85	1.22
5.86	0.109	3.19	2.18
6.94	0.000	5.05	0.00
8.02	0.000	5.43	0.00
9.79	0.001	6.25	0.02
11.58	0.000	6.09	0.00
13.33	0.002	7.16	0.04
10.06	0.253	8.12	5.06
11.53	0.016	8.18	0.32
10.10	0.161	5.74	3.22
0.00	5.930	3.36	17.82
0.47	0.066	0.47	1.32
0.00	1.660	2.12	3.92
1.43	0.018	2.42	0.36
3.04	0.009	2.00	0.18
4.65	0.009	3.22	0.18
6.42	0.001	6.40	0.02
8.21	0.000	7.99	0.00
9.62	0.019	9.07	0.38
11.41	0.000	8.44	0.00
13.20	0.000	5.88	0.00
14.99	0.000	6.14	0.00
16.78	0.000	6.40	0.00
18.57	0.000	6.64	0.00
20.36	0.000	8.02	0.00
22.15	0.000	10.25	0.00
23.94	0.000	6.90	0.00
25.73	0.000	12.17	0.00
27.52	0.000	9.63	0.00
29.31	0.000	10.86	0.00
30.90	0.010	7.31	0.20
29.13	0.178	8.89	3.56
30.40	0.026	4.93	0.52
31.27	0.046	5.81	0.92
30.68	0.149	3.21	2.98
27.23	0.292	1.43	5.84
24.72	0.245	3.55	4.90
25.77	0.067	3.22	1.34
23.22	0.247	4.12	4.94
25.57	0.002	2.92	0.04
27.96	0.000	3.20	0.00
30.35	0.000	4.95	0.00
32.74	0.000	5.80	0.00
35.13	0.000	7.22	0.00
37.52	0.000	8.32	0.00
39.91	0.000	8.11	0.00
42.30	0.000	8.41	0.00
44.69	0.000	12.87	0.00
44.24	0.142	9.41	2.84
46.63	0.000	9.94	0.00
48.12	0.045	9.33	0.90
42.51	0.400	10.68	8.00
44.80	0.005	9.48	0.10
43.97	0.161	8.12	3.22
42.10	0.213	7.37	4.26
42.69	0.090	10.95	1.80
36.90	0.409	10.03	8.18
38.95	0.017	10.82	0.34
41.30	0.002	12.05	0.04
43.03	0.033	9.63	0.66
44.26	0.058	8.99	1.16
46.51	0.007	10.93	0.14
48.90	0.000	14.23	0.00
51.29	0.000	14.41	0.00
53.68	0.000	12.41	0.00
50.85	0.254	16.96	5.08
52.64	0.023	17.32	0.46
54.89	0.000	16.70	0.00
57.14	0.000	17.94	0.00
59.33	0.003	18.60	0.06
61.58	0.000	13.41	0.00
63.51	0.016	15.25	0.32
65.76	0.000	15.35	0.00
68.01	0.000	11.50	0.00
70.24	0.001	11.65	0.02
66.89	0.280	9.77	5.60
68.46	0.034	8.52	0.68
70.51	0.010	8.08	0.20
72.74	0.001	7.70	0.02
72.49	0.125	8.46	2.50
74.62	0.006	9.67	0.12
76.87	0.000	6.99	0.00
79.12	0.000	8.88	0.00
81.37	0.000	8.88	0.00
83.50	0.006	9.79	0.12
85.19	0.028	8.32	0.56
87.44	0.000	7.26	0.00
89.69	0.000	8.82	0.00
91.94	0.000	10.37	0.00
93.13	0.053	7.02	1.06
92.14	0.162	8.31	3.24
92.77	0.081	10.59	1.62
83.22	0.590	11.85	11.80
84.35	0.056	12.14	1.12
85.72	0.044	11.87	0.88
88.76	0.001	14.06	0.02
91.82	0.000	12.40	0.00
89.74	0.257	12.46	5.14
90.16	0.132	12.30	2.64
92.80	0.021	12.95	0.42
95.86	0.000	13.15	0.00
98.92	0.000	15.37	0.00
101.80	0.009	12.92	0.18
100.72	0.207	17.21	4.14
102.86	0.046	11.78	0.92
105.90	0.001	13.14	0.02
108.96	0.000	12.34	0.00
112.02	0.000	14.53	0.00
90.76	9.728	14.52	24.32
86.84	0.349	11.06	6.98
88.52	0.069	12.08	1.38
91.58	0.000	14.09	0.00
94.64	0.000	15.13	0.00
97.70	0.000	15.90	0.00
100.76	0.000	17.41	0.00
103.82	0.000	16.76	0.00
106.88	0.000	13.90	0.00
109.94	0.000	15.61	0.00
111.64	0.068	13.84	1.36
114.70	0.000	15.13	0.00
117.76	0.000	13.78	0.00
120.82	0.000	14.18	0.00
123.88	0.000	15.15	0.00
126.94	0.000	15.98	0.00
130.00	0.000	15.12	0.00
133.06	0.000	14.84	0.00
135.60	0.000	16.11	0.00
138.14	0.000	16.44	0.00
140.68	0.000	18.80	0.00
143.22	0.000	17.47	0.00
143.60	0.108	18.52	2.16
130.80	0.767	16.04	15.34
130.92	0.121	16.16	2.42
133.44	0.001	16.97	0.02
135.92	0.003	12.37	0.06
138.30	0.008	12.19	0.16
140.60	0.012	14.17	0.24
143.04	0.005	13.31	0.10
145.38	0.010	11.11	0.20
147.58	0.017	10.86	0.34
148.62	0.075	9.31	1.50
151.14	0.001	13.12	0.02
127.92	10.304	12.64	25.76
130.16	0.015	11.79	0.30
130.18	0.126	10.25	2.52
127.00	0.286	9.37	5.72
127.38	0.108	11.53	2.16
129.44	0.024	11.68	0.48
128.90	0.154	11.12	3.08
125.96	0.274	12.20	5.48
128.36	0.007	11.53	0.14
130.70	0.010	10.38	0.20
133.18	0.003	10.53	0.06
135.36	0.018	8.96	0.36
132.90	0.250	12.97	5.00
133.12	0.116	11.72	2.32
135.66	0.000	10.36	0.00
137.38	0.000	10.86	0.00
138.74	0.018	12.06	0.36
140.12	0.017	13.77	0.34
129.74	0.605	10.84	12.10
110.08	8.552	7.59	21.38
102.36	0.472	8.52	9.44
103.94	0.007	10.55	0.14
105.64	0.001	11.34	0.02
107.36	0.000	7.76	0.00
109.06	0.001	11.80	0.02
108.80	0.099	9.99	1.98
110.50	0.001	11.80	0.02
112.16	0.003	13.26	0.06
113.66	0.011	15.25	0.22
115.32	0.003	15.53	0.06
117.04	0.000	13.06	0.00
118.76	0.000	16.51	0.00
120.16	0.016	15.10	0.32
113.44	0.422	10.37	8.44
111.56	0.180	11.70	3.60
112.32	0.048	7.56	0.96
113.72	0.016	7.32	0.32
115.10	0.017	8.75	0.34
88.34	11.392	6.02	28.48
79.70	0.518	8.19	10.36
80.24	0.059	9.73	1.18
70.28	0.584	10.28	11.68
65.02	0.349	8.22	6.98
66.56	0.009	8.58	0.18
67.70	0.029	5.11	0.58
58.81	0.488	9.13	9.76
59.66	0.001	8.22	0.02
60.53	0.000	9.29	0.00
40.52	8.352	7.71	20.88
40.09	0.065	8.09	1.30
30.44	0.526	9.18	10.52
24.91	0.320	8.15	6.40
23.52	0.113	8.06	2.26
17.43	0.348	7.31	6.96
2.78	0.776	8.49	15.52
0.00	31.130	8.94	34.78
0.00	40.530	8.51	41.40
0.00	20.670	7.31	21.54
0.00	3.190	6.16	4.06
0.63	0.012	6.21	0.24
0.00	11.740	6.04	13.24
0.00	15.450	8.22	16.32
0.81	0.003	9.83	0.06
1.60	0.004	7.79	0.08
2.47	0.000	8.47	0.00
3.32	0.001	6.08	0.02
4.19	0.000	5.46	0.00
5.06	0.000	3.86	0.00
5.55	0.019	4.18	0.38
2.76	0.183	3.46	3.66
1.41	0.111	5.78	2.22
2.26	0.001	7.16	0.02
3.13	0.000	9.43	0.00
4.00	0.000	10.56	0.00
0.00	10.090	8.23	14.96
0.29	0.029	9.06	0.58
0.79	0.000	8.56	0.00
1.29	0.000	6.69	0.00
1.69	0.005	4.99	0.10
0.00	1.230	3.78	3.42
0.00	13.460	6.84	13.96
0.08	0.021	8.73	0.42
0.00	8.200	8.47	8.78
0.48	0.001	9.16	0.02
0.66	0.016	5.27	0.32
0.00	4.060	6.72	5.22
0.00	2.080	6.76	2.58
0.30	0.010	6.78	0.20
0.18	0.031	2.47	0.62
0.68	0.000	0.23	0.00
0.00	0.060	3.61	1.24
0.00	6.580	2.30	7.08
0.00	7.140	2.76	7.64
0.00	0.000	4.67	0.50
0.00	1.160	3.26	1.66
0.00	1.100	4.00	1.60
0.00	5.080	4.83	5.58
0.00	2.060	3.04	2.56
0.00	4.660	1.88	5.16
0.00	7.220	1.31	7.72
0.00	0.020	0.72	0.52
0.00	1.140	1.68	1.64
0.24	0.013	2.53	0.26
0.74	0.000	1.52	0.00
1.22	0.001	2.07	0.02
1.72	0.000	3.50	0.00
2.04	0.000	4.14	0.00
2.36	0.000	0.32	0.00
2.68	0.000	1.36	0.00
2.46	0.027	2.84	0.54
2.78	0.000	2.17	0.00
2.88	0.011	1.83	0.22
0.00	19.600	-0.41	22.80
0.00	1.500	2.28	1.82
0.00	9.220	0.72	9.54
0.00	3.520	0.16	3.84
0.32	0.000	1.23	0.00
0.26	0.019	-1.15	0.38
0.58	0.000	-0.03	0.00
0.00	0.060	2.00	0.96
0.00	4.040	4.79	4.36
0.16	0.008	0.44	0.16
0.48	0.000	-3.96	0.00
0.00	5.800	-1.53	6.60
0.00	4.300	-0.09	4.62
0.00	4.720	1.84	5.04
0.00	2.440	1.23	2.76
0.32	0.000	-2.37	0.00
0.00	3.560	1.10	4.20
0.24	0.004	2.48	0.08
0.56	0.000	5.62	0.00
0.00	0.800	3.29	1.68
0.00	0.600	1.49	0.92
0.00	0.360	2.70	0.68
0.32	0.000	3.49	0.00
0.00	0.740	4.24	1.38
0.30	0.001	3.24	0.02
0.98	0.005	3.64	0.10
0.00	6.860	3.36	8.62
0.76	0.001	3.35	0.02
1.22	0.016	3.11	0.32
0.66	0.067	5.48	1.34
0.00	3.160	1.70	4.60
0.78	0.000	1.08	0.00
0.98	0.029	3.50	0.58
1.64	0.006	4.32	0.12
1.68	0.037	6.63	0.74
2.18	0.014	6.91	0.28
2.90	0.003	3.52	0.06
1.04	0.132	1.74	2.64
0.00	1.780	2.87	3.60
0.00	1.640	5.43	2.42
0.78	0.000	7.51	0.00
0.36	0.060	7.70	1.20
0.00	6.700	-0.22	7.84
0.68	0.005	1.12	0.10
1.46	0.000	2.66	0.00
2.16	0.004	6.34	0.08
2.94	0.000	4.39	0.00
3.64	0.004	2.45	0.08
3.76	0.033	4.88	0.66
3.70	0.042	4.48	0.84
4.10	0.019	6.92	0.38
4.82	0.003	6.05	0.06
3.68	0.096	4.77	1.92
3.44	0.051	2.15	1.02
3.84	0.019	-0.32	0.38
0.00	10.340	-1.14	14.96
0.00	0.380	-1.05	0.82
0.00	2.040	-0.25	2.48
0.38	0.003	-2.43	0.06
0.72	0.005	-2.86	0.10
0.00	19.400	0.42	20.56
0.00	14.620	0.50	15.06
0.00	9.260	-0.04	9.70
0.42	0.001	-0.88	0.02
0.00	1.580	-0.15	2.44
0.00	8.320	-2.14	8.76
0.00	1.460	-2.27	1.90
0.00	0.440	0.43	0.88
0.44	0.000	1.86	0.00
0.60	0.014	0.92	0.28
0.28	0.038	0.00	0.76
0.00	0.940	0.65	1.66
0.44	0.000	0.67	0.00
0.88	0.000	-1.82	0.00
0.00	0.120	-2.68	1.44
0.36	0.004	-2.37	0.08
0.80	0.000	-0.81	0.00
1.24	0.000	-0.46	0.00
1.68	0.000	-0.55	0.00
2.12	0.000	-1.49	0.00
2.34	0.011	-0.38	0.22
0.00	2.040	2.48	4.82
0.00	0.040	2.64	0.48
0.08	0.018	1.65	0.36
0.00	4.050	0.80	5.16
0.00	3.950	2.95	4.98
0.93	0.005	5.24	0.10
1.96	0.000	4.90	0.00
2.99	0.000	7.18	0.00
4.02	0.000	9.67	0.00
5.05	0.000	9.16	0.00
6.08	0.000	8.89	0.00
7.11	0.000	9.44	0.00
3.76	0.219	10.18	4.38
4.61	0.009	3.50	0.18
5.64	0.000	3.87	0.00
6.63	0.002	7.49	0.04
6.70	0.048	7.88	0.96
6.35	0.069	5.08	1.38
7.14	0.012	5.63	0.24
8.05	0.006	9.73	0.12
1.44	0.382	7.92	7.64
2.35	0.006	5.83	0.12
2.00	0.069	5.19	1.38
1.05	0.099	1.59	1.98
1.32	0.038	2.13	0.76
0.00	6.810	1.36	9.16
0.00	3.350	0.86	4.38
0.00	4.030	1.69	5.06
0.00	1.230	1.04	2.26
0.00	2.410	0.62	3.44
0.51	0.026	2.79	0.52
1.12	0.021	4.80	0.42
0.00	0.650	2.91	2.80
0.00	1.910	3.21	2.94
0.00	0.860	3.26	2.32
0.00	10.780	0.99	12.24
0.30	0.058	0.69	1.16
1.64	0.006	2.00	0.12
0.00	3.280	2.00	6.38
0.00	0.760	2.32	2.22
1.26	0.010	2.24	0.20
2.04	0.034	2.00	0.68
1.40	0.105	3.31	2.10
0.00	4.060	2.10	6.92
0.00	0.780	2.87	2.24
1.04	0.021	3.58	0.42
2.28	0.011	5.52	0.22
3.74	0.000	8.18	0.00
5.20	0.000	8.38	0.00
6.20	0.023	8.06	0.46
7.06	0.030	3.20	0.60
7.72	0.040	2.07	0.80
4.90	0.214	2.30	4.28
4.22	0.107	4.01	2.14
5.32	0.018	3.15	0.36
0.00	11.380	2.21	18.16
0.00	9.240	3.47	10.70
0.00	2.660	5.35	4.12
0.72	0.037	4.39	0.74
1.98	0.010	6.16	0.20
3.42	0.001	6.28	0.02
3.92	0.048	5.74	0.96
3.20	0.109	6.11	2.18
3.02	0.082	5.79	1.64
4.30	0.017	6.10	0.34
0.00	9.340	4.75	15.26
0.00	1.860	5.16	3.48
0.50	0.056	6.79	1.12
0.00	3.400	5.88	5.52
0.00	2.040	7.50	3.66
0.00	13.660	8.10	15.28
0.00	3.460	8.34	5.08
0.78	0.042	7.87	0.84
0.00	7.120	3.93	9.52
0.00	4.720	6.20	6.34
0.00	1.940	6.46	3.56
0.00	2.220	7.54	3.84
0.84	0.039	8.50	0.78
1.14	0.066	8.33	1.32
2.74	0.001	8.93	0.02
4.08	0.014	6.89	0.28
0.00	5.520	7.93	11.22
0.00	7.720	8.39	9.34
